 wavenumber    crosssection    coefficient
 4093.640000    3.7300710087E-23    1.0718124070E-03
 4093.680000    3.4849682369E-23    1.0013836696E-03
 4093.720000    3.2186676041E-23    9.2486386026E-04
 4093.760000    2.9513636355E-23    8.4805574874E-04
 4093.800000    2.6969596234E-23    7.7495435848E-04
 4093.840000    2.4632582731E-23    7.0780174765E-04
 4093.880000    2.2533101595E-23    6.4747447976E-04
 4093.920000    2.0669687301E-23    5.9393044388E-04
 4093.960000    1.9023243732E-23    5.4662092509E-04
 4094.000000    1.7568528503E-23    5.0482059936E-04
 4094.040000    1.6281822431E-23    4.6784791094E-04
 4094.080000    1.5143794942E-23    4.3514740792E-04
 4094.120000    1.4138657022E-23    4.0626540298E-04
 4094.160000    1.3252302522E-23    3.8079656478E-04
 4094.200000    1.2471291517E-23    3.5835470553E-04
 4094.240000    1.1782800366E-23    3.3857134602E-04
 4094.280000    1.1174943148E-23    3.2110495177E-04
 4094.320000    1.0637049068E-23    3.0564890422E-04
 4094.360000    1.0159780279E-23    2.9193488623E-04
 4094.400000    9.7351088941E-24    2.7973222151E-04
 4094.440000    9.3562100443E-24    2.6884480175E-04
 4094.480000    9.0173209284E-24    2.5910703648E-04
 4094.520000    8.7135968878E-24    2.5037971750E-04
 4094.560000    8.4409799532E-24    2.4254624162E-04
 4094.600000    8.1960859270E-24    2.3550936605E-04
 4094.640000    7.9761082871E-24    2.2918844714E-04
 4094.680000    7.7787558912E-24    2.2351765036E-04
 4094.720000    7.6021774005E-24    2.1844377867E-04
 4094.760000    7.4449351134E-24    2.1392552060E-04
 4094.800000    7.3059720151E-24    2.0993250351E-04
 4094.840000    7.1845973260E-24    2.0644487828E-04
 4094.880000    7.0630641242E-24    2.0295269828E-04
 4094.920000    6.9763210519E-24    2.0046019074E-04
 4094.960000    6.9072818089E-24    1.9847639159E-04
 4095.000000    6.8567030231E-24    1.9702304204E-04
 4095.040000    6.8256320537E-24    1.9613023731E-04
 4095.080000    6.8152584049E-24    1.9583215704E-04
 4095.120000    6.8265634771E-24    1.9615700117E-04
 4095.160000    6.8599122412E-24    1.9711525690E-04
 4095.200000    6.9130685831E-24    1.9864267090E-04
 4095.240000    6.9810487647E-24    2.0059603859E-04
 4095.280000    7.0537072329E-24    2.0268383390E-04
 4095.320000    7.1155602650E-24    2.0446114182E-04
 4095.360000    7.1480333770E-24    2.0539423624E-04
 4095.400000    7.1348141913E-24    2.0501439126E-04
 4095.440000    7.0679325988E-24    2.0309259083E-04
 4095.480000    6.9500664549E-24    1.9970578144E-04
 4095.520000    6.7930800737E-24    1.9519487667E-04
 4095.560000    6.6128904156E-24    1.9001724035E-04
 4095.600000    6.4250545631E-24    1.8461989545E-04
 4095.640000    6.2418302097E-24    1.7935505908E-04
 4095.680000    6.0711089905E-24    1.7444949239E-04
 4095.720000    5.9167575949E-24    1.7001430227E-04
 4095.760000    5.7797378758E-24    1.6607712696E-04
 4095.800000    5.6592803396E-24    1.6261585554E-04
 4095.840000    5.5537897891E-24    1.5958465102E-04
 4095.880000    5.4614134404E-24    1.5693027483E-04
 4095.920000    5.3803438640E-24    1.5460079162E-04
 4095.960000    5.3089607463E-24    1.5254964270E-04
 4096.000000    5.2458666611E-24    1.5073667391E-04
 4096.040000    5.1898894531E-24    1.4912820410E-04
 4096.080000    5.1400513565E-24    1.4769613779E-04
 4096.120000    5.0955675883E-24    1.4641792473E-04
 4096.160000    5.0557740838E-24    1.4527448345E-04
 4096.200000    5.0201247322E-24    1.4425012179E-04
 4096.240000    4.9881528113E-24    1.4333142878E-04
 4096.280000    4.9594419848E-24    1.4250644127E-04
 4096.320000    4.9336111221E-24    1.4176420770E-04
 4096.360000    4.9103142557E-24    1.4109478692E-04
 4096.400000    4.8892315867E-24    1.4048898971E-04
 4096.440000    4.8700539293E-24    1.3993793180E-04
 4096.480000    4.8525044936E-24    1.3943365982E-04
 4096.520000    4.8363968218E-24    1.3897081602E-04
 4096.560000    4.8216684010E-24    1.3854760413E-04
 4096.600000    4.8083511139E-24    1.3816494027E-04
 4096.640000    4.7965062912E-24    1.3782458675E-04
 4096.680000    4.7861749639E-24    1.3752772257E-04
 4096.720000    4.7773623831E-24    1.3727449861E-04
 4096.760000    4.7700457746E-24    1.3706426048E-04
 4096.800000    4.7641873424E-24    1.3689592212E-04
 4096.840000    4.7597458178E-24    1.3676829771E-04
 4096.880000    4.7566836003E-24    1.3668030682E-04
 4096.920000    4.7549700118E-24    1.3663106793E-04
 4096.960000    4.7545832542E-24    1.3661995469E-04
 4097.000000    4.4772034753E-24    1.2864962148E-04
 4097.040000    4.4807033678E-24    1.2875018869E-04
 4097.080000    4.4855151156E-24    1.2888845123E-04
 4097.120000    4.4916578464E-24    1.2906495873E-04
 4097.160000    4.4991625521E-24    1.2928060172E-04
 4097.200000    4.5080733639E-24    1.2953664828E-04
 4097.240000    4.5184492593E-24    1.2983479310E-04
 4097.280000    4.5303662337E-24    1.3017721985E-04
 4097.320000    4.5439198933E-24    1.3056667572E-04
 4097.360000    4.5592282726E-24    1.3100655236E-04
 4097.400000    4.5764344315E-24    1.3150096050E-04
 4097.440000    4.5957083540E-24    1.3205478452E-04
 4097.480000    4.6172489111E-24    1.3267373886E-04
 4097.520000    4.6412907429E-24    1.3336456575E-04
 4097.560000    4.6681099144E-24    1.3413519775E-04
 4097.600000    4.6981167670E-24    1.3499742576E-04
 4097.640000    4.7317928305E-24    1.3596508623E-04
 4097.680000    4.7697544347E-24    1.3705588901E-04
 4097.720000    4.8127624893E-24    1.3829169836E-04
 4097.760000    4.8617249338E-24    1.3969860336E-04
 4097.800000    4.9177742109E-24    1.4130914403E-04
 4097.840000    4.9822312643E-24    1.4316127686E-04
 4097.880000    5.0566996295E-24    1.4530107842E-04
 4097.920000    5.1427350778E-24    1.4777325283E-04
 4097.960000    5.2417458363E-24    1.5061826461E-04
 4098.000000    5.3542812063E-24    1.5385189757E-04
 4098.040000    5.4786116795E-24    1.5742445540E-04
 4098.080000    5.6096428148E-24    1.6118955253E-04
 4098.120000    5.7370505259E-24    1.6485053285E-04
 4098.160000    5.8453705512E-24    1.6796304054E-04
 4098.200000    5.9175788335E-24    1.7003790005E-04
 4098.240000    5.9420179026E-24    1.7074014130E-04
 4098.280000    5.9186811781E-24    1.7006957522E-04
 4098.320000    5.8592017447E-24    1.6836047117E-04
 4098.360000    5.7806235917E-24    1.6610257745E-04
 4098.400000    5.6983835987E-24    1.6373946305E-04
 4098.440000    5.6227950912E-24    1.6156747491E-04
 4098.480000    5.5590570115E-24    1.5973600134E-04
 4098.520000    5.5088030269E-24    1.5829198475E-04
 4098.560000    5.4716749984E-24    1.5722513424E-04
 4098.600000    5.4464342658E-24    1.5649985768E-04
 4098.640000    5.4314429885E-24    1.5606909278E-04
 4098.680000    5.4252818356E-24    1.5589205593E-04
 4098.720000    5.4265706959E-24    1.5592909052E-04
 4098.760000    5.4343849094E-24    1.5615362702E-04
 4098.800000    5.4473701210E-24    1.5652674889E-04
 4098.840000    5.4649800418E-24    1.5703275887E-04
 4098.880000    5.4866122596E-24    1.5765434703E-04
 4098.920000    5.5117808158E-24    1.5837754964E-04
 4098.960000    5.5400990081E-24    1.5919125505E-04
 4099.000000    5.5712585963E-24    1.6008660619E-04
 4099.040000    5.6050152863E-24    1.6105658341E-04
 4099.080000    5.6411779546E-24    1.6209569491E-04
 4099.120000    5.6795998496E-24    1.6319972385E-04
 4099.160000    5.7201709659E-24    1.6436550932E-04
 4099.200000    5.7628090191E-24    1.6559068692E-04
 4099.240000    5.8074578477E-24    1.6687364289E-04
 4099.280000    5.8540807114E-24    1.6821332150E-04
 4099.320000    5.9026593773E-24    1.6960919887E-04
 4099.360000    5.9531916057E-24    1.7106121062E-04
 4099.400000    6.0056879006E-24    1.7256965858E-04
 4099.440000    6.0601656881E-24    1.7413504349E-04
 4099.480000    6.1166391689E-24    1.7575777339E-04
 4099.520000    6.1751047608E-24    1.7743774534E-04
 4099.560000    6.2354907806E-24    1.7917289958E-04
 4099.600000    6.2977768765E-24    1.8096265131E-04
 4099.640000    6.3617659295E-24    1.8280133643E-04
 4099.680000    6.4272214845E-24    1.8468216058E-04
 4099.720000    6.4939034732E-24    1.8659822551E-04
 4099.760000    6.5548094506E-24    1.8834832041E-04
 4099.800000    6.6237802520E-24    1.9033015294E-04
 4099.840000    6.6086004782E-24    1.8989397170E-04
 4099.880000    6.6808266768E-24    1.9196934602E-04
 4099.920000    6.7548389205E-24    1.9409604122E-04
 4099.960000    6.8308095812E-24    1.9627901030E-04
 4100.000000    6.9088950534E-24    1.9852274715E-04
 4100.040000    6.9892364191E-24    2.0083130568E-04
 4100.080000    7.0719620347E-24    2.0320837414E-04
 4100.120000    7.1571024438E-24    2.0565483016E-04
 4100.160000    7.2448691645E-24    2.0817675159E-04
 4100.200000    7.3352196113E-24    2.1077291476E-04
 4100.240000    7.4281582556E-24    2.1344344816E-04
 4100.280000    7.5236761666E-24    2.1618809516E-04
 4100.320000    7.6217652126E-24    2.1900662211E-04
 4100.360000    7.7224334324E-24    2.2189925999E-04
 4100.400000    7.8257214404E-24    2.2486717583E-04
 4100.440000    7.9317098562E-24    2.2791268619E-04
 4100.480000    8.0405208744E-24    2.3103930226E-04
 4100.520000    8.1523130497E-24    2.3425157999E-04
 4100.560000    8.2672628070E-24    2.3755458886E-04
 4100.600000    8.3855446135E-24    2.4095334205E-04
 4100.640000    8.5073546531E-24    2.4445347681E-04
 4100.680000    8.6328489764E-24    2.4805947713E-04
 4100.720000    8.7621760534E-24    2.5177560923E-04
 4100.760000    8.8954663222E-24    2.5560562113E-04
 4100.800000    9.0328412857E-24    2.5955300417E-04
 4100.840000    9.1744326889E-24    2.6362154395E-04
 4100.880000    9.3204071518E-24    2.6781602818E-04
 4100.920000    9.4709796842E-24    2.7214263505E-04
 4100.960000    9.6264625293E-24    2.7661033666E-04
 4101.000000    9.7870162809E-24    2.8122374757E-04
 4101.040000    9.9529719504E-24    2.8599237919E-04
 4101.080000    1.0124593245E-23    2.9092380898E-04
 4101.120000    1.0302124306E-23    2.9602505219E-04
 4101.160000    1.0485774045E-23    3.0130211175E-04
 4101.200000    1.0675687883E-23    3.0675916625E-04
 4101.240000    1.0871907266E-23    3.1239740661E-04
 4101.280000    1.1074498738E-23    3.1821874495E-04
 4101.320000    1.1282868155E-23    3.2420610886E-04
 4101.360000    1.1496837898E-23    3.3035439465E-04
 4101.400000    1.1716124986E-23    3.3665547099E-04
 4101.440000    1.1940680894E-23    3.4310794354E-04
 4101.480000    1.2170853616E-23    3.4972181172E-04
 4101.520000    1.2407275809E-23    3.5651525449E-04
 4101.560000    1.2650793293E-23    3.6351257600E-04
 4101.600000    1.2902315196E-23    3.7073989943E-04
 4101.640000    1.3162756693E-23    3.7822352179E-04
 4101.680000    1.3432867227E-23    3.8598497782E-04
 4101.720000    1.3713421427E-23    3.9404652604E-04
 4101.760000    1.4005110213E-23    4.0242801956E-04
 4101.800000    1.4308583890E-23    4.1114814449E-04
 4101.840000    1.4624481329E-23    4.2022525839E-04
 4101.880000    1.4953447065E-23    4.2967788161E-04
 4101.920000    1.5296145520E-23    4.3952510581E-04
 4101.960000    1.5653268847E-23    4.4978681965E-04
 4102.000000    1.6025553206E-23    4.6048417618E-04
 4102.040000    1.6413777473E-23    4.7163955594E-04
 4102.080000    1.6818796049E-23    4.8327750959E-04
 4102.120000    1.7241469414E-23    4.9542276247E-04
 4102.160000    1.7680399036E-23    5.0803512867E-04
 4102.200000    1.8142018396E-23    5.2129947017E-04
 4102.240000    1.8624934067E-23    5.3517574776E-04
 4102.280000    1.9130529843E-23    5.4970372391E-04
 4102.320000    1.9660301542E-23    5.6492637995E-04
 4102.360000    2.0215874559E-23    5.8089042059E-04
 4102.400000    2.0799022604E-23    5.9764681234E-04
 4102.440000    2.1411687108E-23    6.1525134091E-04
 4102.480000    2.2055998085E-23    6.3376521096E-04
 4102.520000    2.2734297581E-23    6.5325571967E-04
 4102.560000    2.3449166759E-23    6.7379703519E-04
 4102.600000    2.4203457479E-23    6.9547110386E-04
 4102.640000    2.5000328779E-23    7.1836869867E-04
 4102.680000    2.5843288410E-23    7.4259061267E-04
 4102.720000    2.6736239405E-23    7.6824899700E-04
 4102.760000    2.7683535533E-23    7.9546895449E-04
 4102.800000    2.8721665754E-23    8.2529897244E-04
 4102.840000    2.9792876439E-23    8.5607953666E-04
 4102.880000    3.0937036547E-23    8.8895625660E-04
 4102.920000    3.2156812652E-23    9.2400575460E-04
 4102.960000    3.3462057997E-23    9.6151115736E-04
 4103.000000    3.4861621311E-23    1.0017267275E-03
 4103.040000    3.6365583099E-23    1.0449421221E-03
 4103.080000    3.7985467903E-23    1.0914884915E-03
 4103.120000    3.9734490476E-23    1.1417455534E-03
 4103.160000    4.1627852554E-23    1.1961501200E-03
 4103.200000    4.3683096204E-23    1.2552062516E-03
 4103.240000    4.5920637147E-23    1.3195005811E-03
 4103.280000    4.8363014884E-23    1.3896807668E-03
 4103.320000    5.1040390626E-23    1.4666134721E-03
 4103.360000    5.3982733194E-23    1.5511598323E-03
 4103.400000    5.7228550461E-23    1.6444263468E-03
 4103.440000    6.0822141177E-23    1.7476859123E-03
 4103.480000    6.4815373036E-23    1.8624289142E-03
 4103.520000    6.9268809303E-23    1.9903955999E-03
 4103.560000    7.4252737932E-23    2.1336056495E-03
 4103.600000    7.9847820409E-23    2.2943768199E-03
 4103.640000    8.6144845302E-23    2.4753178634E-03
 4103.680000    9.3242688138E-23    2.6792699061E-03
 4103.720000    1.0124296282E-22    2.9091527595E-03
 4103.760000    1.1023933183E-22    3.1676577558E-03
 4103.800000    1.2029796800E-22    3.4566863296E-03
 4103.840000    1.3142683300E-22    3.7764672549E-03
 4103.880000    1.4353189593E-22    4.1242986127E-03
 4103.920000    1.5636405277E-22    4.4930225559E-03
 4103.960000    1.6947082728E-22    4.8696374648E-03
 4104.000000    1.8218483499E-22    5.2349664675E-03
 4104.040000    1.9369538896E-22    5.5657149848E-03
 4104.080000    2.0323130155E-22    5.8397234260E-03
 4104.120000    2.1031428415E-22    6.0432484691E-03
 4104.160000    2.1496216213E-22    6.1768023151E-03
 4104.200000    2.1771682796E-22    6.2559559023E-03
 4104.240000    2.1947771322E-22    6.3065538311E-03
 4104.280000    2.2124453370E-22    6.3573223045E-03
 4104.320000    2.2390046152E-22    6.4336387174E-03
 4104.360000    2.2809769031E-22    6.5542434426E-03
 4104.400000    2.3423064226E-22    6.7304699534E-03
 4104.440000    2.4244649079E-22    6.9665471854E-03
 4104.480000    2.5267406551E-22    7.2604301022E-03
 4104.520000    2.6460160219E-22    7.6031603550E-03
 4104.560000    2.7767455630E-22    7.9788034561E-03
 4104.600000    2.9108179779E-22    8.3640520946E-03
 4104.640000    3.0378317029E-22    8.7290180324E-03
 4104.680000    3.1460883256E-22    9.0400866180E-03
 4104.720000    3.2244381065E-22    9.2652197779E-03
 4104.760000    3.2646568899E-22    9.3807859185E-03
 4104.800000    3.2635376574E-22    9.3775698744E-03
 4104.840000    3.2237608378E-22    9.2632736888E-03
 4104.880000    3.1531099228E-22    9.0602627352E-03
 4104.920000    3.0624273668E-22    8.7996921231E-03
 4104.960000    2.9632482233E-22    8.5147071019E-03
 4105.000000    2.8659424731E-22    8.2351051584E-03
 4105.040000    2.7786686266E-22    7.9843292582E-03
 4105.080000    2.7075511117E-22    7.7799775592E-03
 4105.120000    2.6564875847E-22    7.6332497312E-03
 4105.160000    2.6280215246E-22    7.5514543005E-03
 4105.200000    2.6237932870E-22    7.5393047263E-03
 4105.240000    2.6449905106E-22    7.6002136130E-03
 4105.280000    2.6926949938E-22    7.7372894404E-03
 4105.320000    2.7681338047E-22    7.9540581113E-03
 4105.360000    2.8728554774E-22    8.2549692409E-03
 4105.400000    3.0088498022E-22    8.6457403663E-03
 4105.440000    3.1786220854E-22    9.1335703272E-03
 4105.480000    3.3850253554E-22    9.7266571214E-03
 4105.520000    3.6320205206E-22    1.0436382169E-02
 4105.560000    3.9233750391E-22    1.1273571025E-02
 4105.600000    4.2631978960E-22    1.2250030597E-02
 4105.640000    4.6552683356E-22    1.3376620307E-02
 4105.680000    5.1022376495E-22    1.4660958474E-02
 4105.720000    5.6043813342E-22    1.6103836720E-02
 4105.760000    6.1551644731E-22    1.7686477373E-02
 4105.800000    6.7494562007E-22    1.9394137216E-02
 4105.840000    7.3651167410E-22    2.1163198995E-02
 4105.880000    7.9715620840E-22    2.2905781486E-02
 4105.920000    8.5270516743E-22    2.4501945831E-02
 4105.960000    8.9821983014E-22    2.5809780992E-02
 4106.000000    9.2879164019E-22    2.6688242695E-02
 4106.040000    9.4065196116E-22    2.7029041547E-02
 4106.080000    9.3220743806E-22    2.6786393495E-02
 4106.120000    9.0451780390E-22    2.5990749301E-02
 4106.160000    8.6096522643E-22    2.4739293423E-02
 4106.200000    8.0628641102E-22    2.3168132106E-02
 4106.240000    7.4543146169E-22    2.1419503473E-02
 4106.280000    6.8268449726E-22    1.9616508977E-02
 4106.320000    6.2123435702E-22    1.7850777907E-02
 4106.360000    5.6314301304E-22    1.6181559732E-02
 4106.400000    5.0954671258E-22    1.4641503801E-02
 4106.440000    4.6092833932E-22    1.3244485472E-02
 4106.480000    4.1735770251E-22    1.1992510670E-02
 4106.520000    3.7866269887E-22    1.0880634116E-02
 4106.560000    3.4453754016E-22    9.9000691775E-03
 4106.600000    3.1460957706E-22    9.0401080108E-03
 4106.640000    2.8849959441E-22    8.2898541071E-03
 4106.680000    2.6577732079E-22    7.6369438885E-03
 4106.720000    2.4608236997E-22    7.0710218831E-03
 4106.760000    2.2905636991E-22    6.5817904971E-03
 4106.800000    2.1429903144E-22    6.1577476724E-03
 4106.840000    2.0158813636E-22    5.7925081093E-03
 4106.880000    1.9051612605E-22    5.4743608678E-03
 4106.920000    1.8071600811E-22    5.1927606523E-03
 4106.960000    1.7180801811E-22    4.9367951712E-03
 4107.000000    1.6342677872E-22    4.6959655371E-03
 4107.040000    1.5526790913E-22    4.4615255588E-03
 4107.080000    1.4713695943E-22    4.2278878413E-03
 4107.120000    1.3897412866E-22    3.9933340414E-03
 4107.160000    1.3083842413E-22    3.7595596967E-03
 4107.200000    1.2285927782E-22    3.5302839538E-03
 4107.240000    1.1518071726E-22    3.3096453533E-03
 4107.280000    1.0792182749E-22    3.1010657284E-03
 4107.320000    1.0115798026E-22    2.9067108390E-03
 4107.360000    9.4922029489E-23    2.7275247219E-03
 4107.400000    8.9213513946E-23    2.5634941238E-03
 4107.440000    8.4010077639E-23    2.4139766594E-03
 4107.480000    7.9277242318E-23    2.2779816179E-03
 4107.520000    7.4975427922E-23    2.1543716911E-03
 4107.560000    7.1064423979E-23    2.0419914565E-03
 4107.600000    6.7505939308E-23    1.9397406411E-03
 4107.640000    6.4264858216E-23    1.8466102176E-03
 4107.680000    6.1309687210E-23    1.7616952404E-03
 4107.720000    5.8612502144E-23    1.6841933266E-03
 4107.760000    5.6148548753E-23    1.6133931780E-03
 4107.800000    5.3895539581E-23    1.5486543787E-03
 4107.840000    5.1832672924E-23    1.4893792048E-03
 4107.880000    4.9939574936E-23    1.4349822267E-03
 4107.920000    4.8195805388E-23    1.3848761072E-03
 4107.960000    4.6581918083E-23    1.3385020722E-03
 4108.000000    4.5082284532E-23    1.2954110468E-03
 4108.040000    4.3687734177E-23    1.2553395208E-03
 4108.080000    4.2395326851E-23    1.2182030104E-03
 4108.120000    4.1205315670E-23    1.1840087888E-03
 4108.160000    4.0117924525E-23    1.1527632892E-03
 4108.200000    3.9132424025E-23    1.1244455532E-03
 4108.240000    3.8246678766E-23    1.0989942211E-03
 4108.280000    3.7458268808E-23    1.0763397576E-03
 4108.320000    3.6765016421E-23    1.0564195870E-03
 4108.360000    3.6165391014E-23    1.0391897287E-03
 4108.400000    3.5658731833E-23    1.0246311963E-03
 4108.440000    3.5245367771E-23    1.0127534403E-03
 4108.480000    3.4926695027E-23    1.0035965798E-03
 4108.520000    3.4705249359E-23    9.9723347800E-04
 4108.560000    3.4584792726E-23    9.9377223255E-04
 4108.600000    3.4570424464E-23    9.9335936957E-04
 4108.640000    3.4668722121E-23    9.9618389084E-04
 4108.680000    3.4887914180E-23    1.0024822366E-03
 4108.720000    3.5238083713E-23    1.0125441375E-03
 4108.760000    3.5737574508E-23    1.0268966909E-03
 4108.800000    3.6388571162E-23    1.0456026696E-03
 4108.840000    3.7214323524E-23    1.0693301436E-03
 4108.880000    3.8234788756E-23    1.0986525692E-03
 4108.920000    3.9472980455E-23    1.1342312277E-03
 4108.960000    4.0955035402E-23    1.1768171430E-03
 4109.000000    4.2710045060E-23    1.2272462399E-03
 4109.040000    4.4769421486E-23    1.2864211242E-03
 4109.080000    4.7165525668E-23    1.3552716685E-03
 4109.120000    4.9929113121E-23    1.4346816130E-03
 4109.160000    5.3085004656E-23    1.5253641683E-03
 4109.200000    5.6645049476E-23    1.6276598136E-03
 4109.240000    6.0598882839E-23    1.7412707246E-03
 4109.280000    6.4899063463E-23    1.8648337059E-03
 4109.320000    6.9445439392E-23    1.9954709543E-03
 4109.360000    7.4068645211E-23    2.1283158611E-03
 4109.400000    7.8520260199E-23    2.2562302135E-03
 4109.440000    8.2478482234E-23    2.3699672303E-03
 4109.480000    8.5582020513E-23    2.4591454477E-03
 4109.520000    8.7487453601E-23    2.5138968671E-03
 4109.560000    8.7947808331E-23    2.5271248703E-03
 4109.600000    8.6878297836E-23    2.4963931600E-03
 4109.640000    8.4379840903E-23    2.4246015739E-03
 4109.680000    8.0710836312E-23    2.3191750382E-03
 4109.720000    7.6219178025E-23    2.1901100668E-03
 4109.760000    7.1266012099E-23    2.0477839641E-03
 4109.800000    6.6165516332E-23    1.9012244313E-03
 4109.840000    6.1163891495E-23    1.7575058924E-03
 4109.880000    5.6422438302E-23    1.6212632217E-03
 4109.920000    5.2036673287E-23    1.4952410268E-03
 4109.960000    4.8050791327E-23    1.3807092195E-03
 4110.000000    4.4473855975E-23    1.2779282354E-03
 4110.040000    4.1293062475E-23    1.1865301380E-03
 4110.080000    3.8483319422E-23    1.1057939413E-03
 4110.120000    3.6013562363E-23    1.0348270280E-03
 4110.160000    3.3850497924E-23    9.7267273396E-04
 4110.200000    3.1947883211E-23    9.1800229871E-04
 4110.240000    3.0297631795E-23    8.7058336385E-04
 4110.280000    2.8853795910E-23    8.2909564923E-04
 4110.320000    2.7582620068E-23    7.9256921219E-04
 4110.360000    2.6449414435E-23    7.6000726216E-04
 4110.400000    2.5418800206E-23    7.3039321154E-04
 4110.440000    2.4456226500E-23    7.0273426246E-04
 4110.480000    2.3530898837E-23    6.7614555497E-04
 4110.520000    2.2619423525E-23    6.4995488605E-04
 4110.560000    2.1708672786E-23    6.2378503728E-04
 4110.600000    2.0796395865E-23    5.9757133465E-04
 4110.640000    1.9889135663E-23    5.7150178426E-04
 4110.680000    1.8998390367E-23    5.4590677929E-04
 4110.720000    1.8136619890E-23    5.2114434751E-04
 4110.760000    1.7314352681E-23    4.9751701723E-04
 4110.800000    1.6538816762E-23    4.7523248114E-04
 4110.840000    1.5813775718E-23    4.5439888349E-04
 4110.880000    1.5140099635E-23    4.3504122563E-04
 4110.920000    1.4516566542E-23    4.1712439498E-04
 4110.960000    1.3940631298E-23    4.0057525853E-04
 4111.000000    1.3409038773E-23    3.8530028222E-04
 4111.040000    1.2918260185E-23    3.7119806866E-04
 4111.080000    1.2464777233E-23    3.5816752169E-04
 4111.120000    1.2045251926E-23    3.4611272627E-04
 4111.160000    1.1656617686E-23    3.3494556621E-04
 4111.200000    1.1296119665E-23    3.2458688267E-04
 4111.240000    1.0961324098E-23    3.1496674294E-04
 4111.280000    1.0650109661E-23    3.0602419215E-04
 4111.320000    1.0360648481E-23    2.9770670749E-04
 4111.360000    1.0091380251E-23    2.8996945453E-04
 4111.400000    9.8409794272E-24    2.8277434459E-04
 4111.440000    9.6083120248E-24    2.7608879335E-04
 4111.480000    9.3919242922E-24    2.6987102816E-04
 4111.520000    9.1917601994E-24    2.6411943905E-04
 4111.560000    9.0063215969E-24    2.5879097762E-04
 4111.600000    8.8343082681E-24    2.5384828298E-04
 4111.640000    8.6706960681E-24    2.4914698947E-04
 4111.680000    8.5196500855E-24    2.4480677831E-04
 4111.720000    8.3748426629E-24    2.4064582825E-04
 4111.760000    8.2327993549E-24    2.3656430327E-04
 4111.800000    8.0901543393E-24    2.3246548861E-04
 4111.840000    7.9443325231E-24    2.2827539058E-04
 4111.880000    7.7940698522E-24    2.2395768739E-04
 4111.920000    7.6395610688E-24    2.1951797482E-04
 4111.960000    7.4822738090E-24    2.1499842450E-04
 4112.000000    7.3245647311E-24    2.1046675349E-04
 4112.040000    7.1691580344E-24    2.0600123996E-04
 4112.080000    7.0185756951E-24    2.0167435130E-04
 4112.120000    6.8747164320E-24    1.9754064599E-04
 4112.160000    6.7387281153E-24    1.9363310738E-04
 4112.200000    6.6111211739E-24    1.8996640230E-04
 4112.240000    6.4919896232E-24    1.8654323224E-04
 4112.280000    6.3812182431E-24    1.8336028641E-04
 4112.320000    6.2786362998E-24    1.8041265889E-04
 4112.360000    6.1841158214E-24    1.7769667249E-04
 4112.400000    6.0976301280E-24    1.7521156057E-04
 4112.440000    6.0192833481E-24    1.7296031520E-04
 4112.480000    5.9493091881E-24    1.7094965179E-04
 4112.520000    5.8880251352E-24    1.6918869314E-04
 4112.560000    5.8357192563E-24    1.6768571666E-04
 4112.600000    5.7924346571E-24    1.6644196097E-04
 4112.640000    5.7576062811E-24    1.6544118953E-04
 4112.680000    5.7295316219E-24    1.6463448188E-04
 4112.720000    5.7047809505E-24    1.6392328693E-04
 4112.760000    5.6779092903E-24    1.6315114670E-04
 4112.800000    5.6420853046E-24    1.6212176704E-04
 4112.840000    5.5910330371E-24    1.6065481229E-04
 4112.880000    5.5216033594E-24    1.5865979424E-04
 4112.920000    5.4351858933E-24    1.5617664279E-04
 4112.960000    5.3481713398E-24    1.5367633441E-04
 4113.000000    5.2440307082E-24    1.5068391896E-04
 4113.040000    5.1395267269E-24    1.4768106289E-04
 4113.080000    5.0385540448E-24    1.4477967648E-04
 4113.120000    4.9435610338E-24    1.4205011215E-04
 4113.160000    4.8560420158E-24    1.3953530830E-04
 4113.200000    4.7760922118E-24    1.3723800104E-04
 4113.240000    4.7037718429E-24    1.3515992080E-04
 4113.280000    4.6385893127E-24    1.3328694185E-04
 4113.320000    4.5798654271E-24    1.3159954800E-04
 4113.360000    4.5269234916E-24    1.3007829483E-04
 4113.400000    4.4792365164E-24    1.2870803964E-04
 4113.440000    4.4364089427E-24    1.2747741628E-04
 4113.480000    4.3980105847E-24    1.2637406366E-04
 4113.520000    4.3634267171E-24    1.2538031801E-04
 4113.560000    4.3318064062E-24    1.2447172829E-04
 4113.600000    4.3020827974E-24    1.2361763912E-04
 4113.640000    4.2730400998E-24    1.2278311550E-04
 4113.680000    4.2434425540E-24    1.2193264866E-04
 4113.720000    4.2122482066E-24    1.2103629874E-04
 4113.760000    4.1788782811E-24    1.2007743495E-04
 4113.800000    4.1434367495E-24    1.1905904487E-04
 4113.840000    4.1067583244E-24    1.1800511343E-04
 4113.880000    4.0702452895E-24    1.1695593437E-04
 4113.920000    4.0355671468E-24    1.1595947979E-04
 4113.960000    4.0043415345E-24    1.1506223149E-04
 4114.000000    3.9778678452E-24    1.1430152670E-04
 4114.040000    3.9569095727E-24    1.1369930395E-04
 4114.080000    3.9414944959E-24    1.1325636142E-04
 4114.120000    3.9307643771E-24    1.1294803822E-04
 4114.160000    3.9230482153E-24    1.1272631917E-04
 4114.200000    3.9163515947E-24    1.1253389600E-04
 4114.240000    3.9092138941E-24    1.1232879866E-04
 4114.280000    3.9013300255E-24    1.1210226067E-04
