 wavenumber    crosssection    coefficient
 2036.018240    1.6344867138E-23    4.6965946087E-04
 2036.023030    1.6386750340E-23    4.7086294830E-04
 2036.027820    1.6429029007E-23    4.7207779918E-04
 2036.032610    1.6471706561E-23    4.7330411178E-04
 2036.037400    1.6514786481E-23    4.7454198617E-04
 2036.042190    1.6558272312E-23    4.7579152413E-04
 2036.046980    1.6602167659E-23    4.7705282927E-04
 2036.051770    1.6646476189E-23    4.7832600696E-04
 2036.056560    1.6691201633E-23    4.7961116441E-04
 2036.061350    1.6736347785E-23    4.8090841065E-04
 2036.066140    1.6781918505E-23    4.8221785659E-04
 2036.070930    1.6827917717E-23    4.8353961497E-04
 2036.075720    1.6874349411E-23    4.8487380046E-04
 2036.080510    1.6921217644E-23    4.8622052960E-04
 2036.085300    1.6968527259E-23    4.8757994160E-04
 2036.090090    1.7016281010E-23    4.8895211553E-04
 2036.094880    1.7064483874E-23    4.9033719447E-04
 2036.099670    1.7113140182E-23    4.9173530283E-04
 2036.104460    1.7162163038E-23    4.9314394372E-04
 2036.109250    1.7211739545E-23    4.9456849342E-04
 2036.114040    1.7261782909E-23    4.9600645796E-04
 2036.118830    1.7312297745E-23    4.9745796994E-04
 2036.123620    1.7363288740E-23    4.9892316407E-04
 2036.128410    1.7414760659E-23    5.0040217724E-04
 2036.133200    1.7466718560E-23    5.0189515480E-04
 2036.137990    1.7519166915E-23    5.0340222524E-04
 2036.142780    1.7572110937E-23    5.0492353835E-04
 2036.147570    1.7625555694E-23    5.0645923978E-04
 2036.152360    1.7679506337E-23    5.0800947751E-04
 2036.157150    1.7733968093E-23    5.0957440177E-04
 2036.161940    1.7788946274E-23    5.1115416518E-04
 2036.166730    1.7844446273E-23    5.1274892268E-04
 2036.171520    1.7900473566E-23    5.1435883165E-04
 2036.176310    1.7957033716E-23    5.1598405191E-04
 2036.181100    1.8014132369E-23    5.1762474575E-04
 2036.185890    1.8071775262E-23    5.1928107797E-04
 2036.190680    1.8129968220E-23    5.2095321595E-04
 2036.195470    1.8188717155E-23    5.2264132961E-04
 2036.200260    1.8248028076E-23    5.2434559155E-04
 2036.205050    1.8307907081E-23    5.2606617703E-04
 2036.209840    1.8368360363E-23    5.2780326402E-04
 2036.214630    1.8429394214E-23    5.2955703326E-04
 2036.219420    1.8491015019E-23    5.3132766829E-04
 2036.224210    1.8553229267E-23    5.3311535551E-04
 2036.229000    1.8616043545E-23    5.3492028423E-04
 2036.233790    1.8679464698E-23    5.3674265110E-04
 2036.238580    1.8743499212E-23    5.3858264253E-04
 2036.243370    1.8808154195E-23    5.4044046273E-04
 2036.248160    1.8873436552E-23    5.4231631013E-04
 2036.252950    1.8939353453E-23    5.4421039077E-04
 2036.257740    1.9005912130E-23    5.4612291242E-04
 2036.262530    1.9073119927E-23    5.4805408612E-04
 2036.267320    1.9140984304E-23    5.5000412625E-04
 2036.272110    1.9209512840E-23    5.5197325056E-04
 2036.276900    1.9278713232E-23    5.5396168024E-04
 2036.281690    1.9348593301E-23    5.5596963999E-04
 2036.286480    1.9419160991E-23    5.5799735810E-04
 2036.291270    1.9490424372E-23    5.6004506647E-04
 2036.296060    1.9562391644E-23    5.6211300070E-04
 2036.300850    1.9635071138E-23    5.6420140018E-04
 2036.305640    1.9708471318E-23    5.6631050810E-04
 2036.310430    1.9782600783E-23    5.6844057159E-04
 2036.315220    1.9857468272E-23    5.7059184172E-04
 2036.320010    1.9933082663E-23    5.7276457363E-04
 2036.324800    2.0009452980E-23    5.7495902656E-04
 2036.329590    2.0086588389E-23    5.7717546397E-04
 2036.334380    2.0164498209E-23    5.7941415357E-04
 2036.339170    2.0243191908E-23    5.8167536743E-04
 2036.343960    2.0322679108E-23    5.8395938206E-04
 2036.348750    2.0402969590E-23    5.8626647845E-04
 2036.353540    2.0484073290E-23    5.8859694220E-04
 2036.358330    2.0566000314E-23    5.9095106361E-04
 2036.363120    2.0648760927E-23    5.9332913771E-04
 2036.367910    2.0732365567E-23    5.9573146437E-04
 2036.372700    2.0816824842E-23    5.9815834842E-04
 2036.377490    2.0902149535E-23    6.0061009974E-04
 2036.382280    2.0988350609E-23    6.0308703329E-04
 2036.387070    2.1075439662E-23    6.0558948238E-04
 2036.391860    2.1163427111E-23    6.0811774628E-04
 2036.396650    2.1252324926E-23    6.1067216900E-04
 2036.401440    2.1342144816E-23    6.1325308695E-04
 2036.406230    2.1432898684E-23    6.1586084218E-04
 2036.411020    2.1524598631E-23    6.1849578239E-04
 2036.415810    2.1617256961E-23    6.2115826114E-04
 2036.420600    2.1710886184E-23    6.2384863789E-04
 2036.425390    2.1805499020E-23    6.2656727814E-04
 2036.430180    2.1901108402E-23    6.2931455349E-04
 2036.434970    2.1997727481E-23    6.3209084186E-04
 2036.439760    2.2095369629E-23    6.3489652748E-04
 2036.444550    2.2194048445E-23    6.3773200108E-04
 2036.449340    2.2293777755E-23    6.4059765997E-04
 2036.454130    2.2394571621E-23    6.4349390824E-04
 2036.458920    2.2496444343E-23    6.4642115673E-04
 2036.463710    2.2599410463E-23    6.4937982332E-04
 2036.468500    2.2703484769E-23    6.5237033295E-04
 2036.473290    2.2808682302E-23    6.5539311779E-04
 2036.478080    2.2915018358E-23    6.5844861735E-04
 2036.482870    2.3022508492E-23    6.6153727865E-04
 2036.487660    2.3131168527E-23    6.6465955631E-04
 2036.492450    2.3241014555E-23    6.6781591274E-04
 2036.497240    2.3352062943E-23    6.7100681820E-04
 2036.502030    2.3464330336E-23    6.7423275103E-04
 2036.506820    2.3577833667E-23    6.7749419774E-04
 2036.511610    2.3692590157E-23    6.8079165319E-04
 2036.516400    2.3808617323E-23    6.8412562070E-04
 2036.521190    2.3925932981E-23    6.8749661225E-04
 2036.525980    2.4044555256E-23    6.9090514859E-04
 2036.530770    2.4164502582E-23    6.9435175944E-04
 2036.535560    2.4285793711E-23    6.9783698361E-04
 2036.540350    2.4408447715E-23    7.0136136917E-04
 2036.545140    2.4532483999E-23    7.0492547366E-04
 2036.549930    2.4657922299E-23    7.0852986417E-04
 2036.554720    2.4784782691E-23    7.1217511762E-04
 2036.559510    2.4913085597E-23    7.1586182081E-04
 2036.564300    2.5042851793E-23    7.1959057072E-04
 2036.569090    2.5174102412E-23    7.2336197457E-04
 2036.573880    2.5306858951E-23    7.2717665009E-04
 2036.578670    2.5441143280E-23    7.3103522567E-04
 2036.583460    2.5576977643E-23    7.3493834053E-04
 2036.588250    2.5714384671E-23    7.3888664493E-04
 2036.593040    2.5853387385E-23    7.4288080036E-04
 2036.597830    2.5994009203E-23    7.4692147969E-04
 2036.602620    2.6136273946E-23    7.5100936748E-04
 2036.607410    2.6280205848E-23    7.5514516003E-04
 2036.612200    2.6425829562E-23    7.5932956569E-04
 2036.616990    2.6573170162E-23    7.6356330502E-04
 2036.621780    2.6722253158E-23    7.6784711102E-04
 2036.626570    2.6873104500E-23    7.7218172929E-04
 2036.631360    2.7025750583E-23    7.7656791833E-04
 2036.636150    2.7180218258E-23    7.8100644967E-04
 2036.640940    2.7336534838E-23    7.8549810811E-04
 2036.645730    2.7494728104E-23    7.9004369196E-04
 2036.650520    2.7654826318E-23    7.9464401328E-04
 2036.655310    2.7816858224E-23    7.9929989803E-04
 2036.660100    2.7980858542E-23    8.0401234386E-04
 2036.664890    2.8146846051E-23    8.0878189038E-04
 2036.669680    2.8314856479E-23    8.1360956418E-04
 2036.674470    2.8484920589E-23    8.1849624926E-04
 2036.679260    2.8657069673E-23    8.2344284475E-04
 2036.684050    2.8831335554E-23    8.2845026504E-04
 2036.688840    2.9007750595E-23    8.3351944012E-04
 2036.693630    2.9186347711E-23    8.3865131574E-04
 2036.698420    2.9367160371E-23    8.4384685364E-04
 2036.703210    2.9550222614E-23    8.4910703185E-04
 2036.708000    2.9735569047E-23    8.5443284486E-04
 2036.712790    2.9923234863E-23    8.5982530386E-04
 2036.717580    3.0113255841E-23    8.6528543697E-04
 2036.722370    3.0305668360E-23    8.7081428949E-04
 2036.727160    3.0500509402E-23    8.7641292408E-04
 2036.731950    3.0697816561E-23    8.8208242102E-04
 2036.736740    3.0897628055E-23    8.8782387841E-04
 2036.741530    3.1099982724E-23    8.9363841236E-04
 2036.746320    3.1304920047E-23    8.9952715725E-04
 2036.751110    3.1512480143E-23    9.0549126586E-04
 2036.755900    3.1722703780E-23    9.1153190963E-04
 2036.760690    3.1935632381E-23    9.1765027883E-04
 2036.765480    3.2151308029E-23    9.2384758272E-04
 2036.770270    3.2369773477E-23    9.3012504975E-04
 2036.775060    3.2591072149E-23    9.3648392768E-04
 2036.779850    3.2815248149E-23    9.4292548384E-04
 2036.784640    3.3042346264E-23    9.4945100512E-04
 2036.789430    3.3272411971E-23    9.5606179827E-04
 2036.794220    3.3505491437E-23    9.6275918990E-04
 2036.799010    3.3741631527E-23    9.6954452663E-04
 2036.803800    3.3980879806E-23    9.7641917521E-04
 2036.808590    3.4223284541E-23    9.8338452257E-04
 2036.813380    3.4468894705E-23    9.9044197591E-04
 2036.818170    3.4717487419E-23    9.9758513094E-04
 2036.822960    3.4969658339E-23    1.0048311035E-03
 2036.827750    3.5225185847E-23    1.0121735255E-03
 2036.832540    3.5484121746E-23    1.0196138854E-03
 2036.837330    3.5746518543E-23    1.0271536921E-03
 2036.842120    3.6012429451E-23    1.0347944745E-03
 2036.846910    3.6281908384E-23    1.0425377819E-03
 2036.851700    3.6555009952E-23    1.0503851834E-03
 2036.856490    3.6831789458E-23    1.0583382682E-03
 2036.861280    3.7112302891E-23    1.0663986449E-03
 2036.866070    3.7396606917E-23    1.0745679420E-03
 2036.870860    3.7684758872E-23    1.0828478070E-03
 2036.875650    3.7976816753E-23    1.0912399062E-03
 2036.880440    3.8272839202E-23    1.0997459248E-03
 2036.885230    3.8572885499E-23    1.1083675661E-03
 2036.890020    3.8877015539E-23    1.1171065512E-03
 2036.894810    3.9185289824E-23    1.1259646186E-03
 2036.899600    3.9497769438E-23    1.1349435235E-03
 2036.904390    3.9814516029E-23    1.1440450372E-03
 2036.909180    4.0135591704E-23    1.1532709445E-03
 2036.913970    4.0461059330E-23    1.1626230517E-03
 2036.918760    4.0790982020E-23    1.1721031723E-03
 2036.923550    4.1125423422E-23    1.1817131354E-03
 2036.928340    4.1464447610E-23    1.1914547818E-03
 2036.933130    4.1808119052E-23    1.2013299642E-03
 2036.937920    4.2156502562E-23    1.2113405449E-03
 2036.942710    4.2509663262E-23    1.2214883952E-03
 2036.947500    4.2867666535E-23    1.2317753937E-03
 2036.952290    4.3230577991E-23    1.2422034258E-03
 2036.957080    4.3598463385E-23    1.2527743808E-03
 2036.961870    4.3971395351E-23    1.2634903459E-03
 2036.966660    4.4349426277E-23    1.2743528265E-03
 2036.971450    4.4732628812E-23    1.2853639099E-03
 2036.976240    4.5121068758E-23    1.2965254871E-03
 2036.981030    4.5514811749E-23    1.3078394439E-03
 2036.985820    4.5913923173E-23    1.3193076592E-03
 2036.990610    4.6318468085E-23    1.3309320024E-03
 2036.995400    4.6728511124E-23    1.3427143309E-03
 2037.000190    4.7144116410E-23    1.3546564870E-03
 2037.004980    4.7565347444E-23    1.3667602954E-03
 2037.009770    4.7992303182E-23    1.3790285995E-03
 2037.014560    4.8424973186E-23    1.3914610995E-03
 2037.019350    4.8863454589E-23    1.4040605864E-03
 2037.024140    4.9307807254E-23    1.4168287803E-03
 2037.028930    4.9758089799E-23    1.4297673656E-03
 2037.033720    5.0214359478E-23    1.4428779874E-03
 2037.038510    5.0676672002E-23    1.4561622466E-03
 2037.043300    5.1145081393E-23    1.4696216953E-03
 2037.048090    5.1619639792E-23    1.4832578320E-03
 2037.052880    5.2100397315E-23    1.4970720966E-03
 2037.057670    5.2587401831E-23    1.5110658645E-03
 2037.062460    5.3080698771E-23    1.5252404414E-03
 2037.067250    5.3580330937E-23    1.5395970569E-03
 2037.072040    5.4086338258E-23    1.5541368585E-03
 2037.076830    5.4598757574E-23    1.5688609048E-03
 2037.081620    5.5117622385E-23    1.5837701583E-03
 2037.086410    5.5642962623E-23    1.5988654791E-03
 2037.091200    5.6174804350E-23    1.6141476161E-03
 2037.095990    5.6713169520E-23    1.6296172001E-03
 2037.100780    5.7258075669E-23    1.6452747350E-03
 2037.105570    5.7809535624E-23    1.6611205894E-03
 2037.110360    5.8367557184E-23    1.6771549874E-03
 2037.115150    5.8932142817E-23    1.6933780000E-03
 2037.119940    5.9503289306E-23    1.7097895345E-03
 2037.124730    6.0080987394E-23    1.7263893252E-03
 2037.129520    6.0665221448E-23    1.7431769227E-03
 2037.134310    6.1255969071E-23    1.7601516835E-03
 2037.139100    6.1853200716E-23    1.7773127586E-03
 2037.143890    6.2456879295E-23    1.7946590823E-03
 2037.148680    6.3066959775E-23    1.8121893605E-03
 2037.153470    6.3683388741E-23    1.8299020586E-03
 2037.158260    6.4306103985E-23    1.8477953888E-03
 2037.163050    6.4935034070E-23    1.8658672986E-03
 2037.167840    6.5570097853E-23    1.8841154564E-03
 2037.172630    6.6211204058E-23    1.9025372393E-03
 2037.177420    6.6858250787E-23    1.9211297195E-03
 2037.182210    6.7511125065E-23    1.9398896506E-03
 2037.187000    6.8169702356E-23    1.9588134542E-03
 2037.191790    6.8833846073E-23    1.9778972055E-03
 2037.196580    6.9503407118E-23    1.9971366204E-03
 2037.201370    7.0178223357E-23    2.0165270399E-03
 2037.206160    7.0858119177E-23    2.0360634180E-03
 2037.210950    7.1542904977E-23    2.0557403066E-03
 2037.215740    7.2232376694E-23    2.0755518420E-03
 2037.220530    7.2926315345E-23    2.0954917320E-03
 2037.225320    7.3624486564E-23    2.1155532422E-03
 2037.230110    7.4326640130E-23    2.1357291826E-03
 2037.234900    7.5032509573E-23    2.1560118964E-03
 2037.239690    7.5741811728E-23    2.1763932470E-03
 2037.244480    7.6454246358E-23    2.1968646073E-03
 2037.249270    7.7169495790E-23    2.2174168491E-03
 2037.254060    7.7887224551E-23    2.2380403330E-03
 2037.258850    7.8607079100E-23    2.2587249000E-03
 2037.263640    7.9328687526E-23    2.2794598635E-03
 2037.268430    8.0051659332E-23    2.3002340029E-03
 2037.273220    8.0775585256E-23    2.3210355583E-03
 2037.278010    8.1500037127E-23    2.3418522265E-03
 2037.282800    8.2224567781E-23    2.3626711584E-03
 2037.287590    8.2948711062E-23    2.3834789594E-03
 2037.292380    8.3671981831E-23    2.4042616894E-03
 2037.297170    8.4393876091E-23    2.4250048662E-03
 2037.301960    8.5113871172E-23    2.4456934713E-03
 2037.306750    8.5831425970E-23    2.4663119564E-03
 2037.311540    8.6545981298E-23    2.4868442536E-03
 2037.316330    8.7256960298E-23    2.5072737873E-03
 2037.321120    8.7963768954E-23    2.5275834887E-03
 2037.325910    8.8665796694E-23    2.5477558136E-03
 2037.330700    8.9362417097E-23    2.5677727621E-03
 2037.335490    9.0053371310E-23    2.5876268961E-03
 2037.340280    9.0737238660E-23    2.6072773936E-03
 2037.345070    9.1413732691E-23    2.6267160234E-03
 2037.349860    9.2082172504E-23    2.6459232204E-03
 2037.354650    9.2741866344E-23    2.6648791073E-03
 2037.359440    9.3392112912E-23    2.6835635328E-03
 2037.364230    9.4032202763E-23    2.7019561115E-03
 2037.369020    9.4661419843E-23    2.7200362679E-03
 2037.373810    9.5279043084E-23    2.7377832827E-03
 2037.378600    9.5884348128E-23    2.7551763418E-03
 2037.383390    9.6476609001E-23    2.7721945849E-03
 2037.388180    9.7055100504E-23    2.7888171738E-03
 2037.392970    9.7619099425E-23    2.8050233275E-03
 2037.397760    9.8167887085E-23    2.8207923952E-03
 2037.402550    9.8700751317E-23    2.8361039133E-03
 2037.407340    9.9216999543E-23    2.8509379808E-03
 2037.412130    9.9715867451E-23    2.8652726359E-03
 2037.416920    1.0019678626E-22    2.8790915350E-03
 2037.421710    1.0065904195E-22    2.8923741609E-03
 2037.426500    1.0110198675E-22    2.9051019007E-03
 2037.431290    1.0152499677E-22    2.9172568272E-03
 2037.436080    1.0192746638E-22    2.9288215379E-03
 2037.440870    1.0230881568E-22    2.9397793697E-03
 2037.445660    1.0266849133E-22    2.9501144231E-03
 2037.450450    1.0300596876E-22    2.9598116245E-03
 2037.455240    1.0332075414E-22    2.9688567839E-03
 2037.460030    1.0361238635E-22    2.9772366519E-03
 2037.464820    1.0388043890E-22    2.9849389732E-03
 2037.469610    1.0412452162E-22    2.9919525362E-03
 2037.474400    1.0434428228E-22    2.9982672204E-03
 2037.479190    1.0453940809E-22    3.0038740377E-03
 2037.483980    1.0470962703E-22    3.0087651715E-03
 2037.488770    1.0485470896E-22    3.0129340094E-03
 2037.493560    1.0497446668E-22    3.0163751722E-03
 2037.498350    1.0506875672E-22    3.0190845369E-03
 2037.503140    1.0513747992E-22    3.0210592549E-03
 2037.507930    1.0518058195E-22    3.0222977645E-03
 2037.512720    1.0519805348E-22    3.0227997979E-03
 2037.517510    1.0518993027E-22    3.0225663826E-03
 2037.522300    1.0515629299E-22    3.0215998366E-03
 2037.527090    1.0509726691E-22    3.0199037593E-03
 2037.531880    1.0501302132E-22    3.0174830155E-03
 2037.536670    1.0490376834E-22    3.0143436997E-03
 2037.541460    1.0476976398E-22    3.0104931691E-03
 2037.546250    1.0461130393E-22    3.0059399192E-03
 2037.551040    1.0442872492E-22    3.0006936265E-03
 2037.555830    1.0422240188E-22    2.9947650638E-03
 2037.560620    1.0399274697E-22    2.9881660748E-03
 2037.565410    1.0374020783E-22    2.9809095217E-03
 2037.570200    1.0346526568E-22    2.9730092321E-03
 2037.574990    1.0316843344E-22    2.9644799448E-03
 2037.579780    1.0285025374E-22    2.9553372516E-03
 2037.584570    1.0251129680E-22    2.9455975373E-03
 2037.589360    1.0215215827E-22    2.9352779178E-03
 2037.594150    1.0177346295E-22    2.9243963463E-03
 2037.598940    1.0137581106E-22    2.9129700699E-03
 2037.603730    1.0095992272E-22    2.9010197804E-03
 2037.608520    1.0052644534E-22    2.8885640809E-03
 2037.613310    1.0007606803E-22    2.8756227728E-03
 2037.618100    9.9609491951E-23    2.8622160029E-03
 2037.622890    9.9127427936E-23    2.8483641971E-03
 2037.627680    9.8630594342E-23    2.8340879968E-03
 2037.632470    9.8119714900E-23    2.8194081978E-03
 2037.637260    9.7595516629E-23    2.8043456907E-03
 2037.642050    9.7058727858E-23    2.7889214036E-03
 2037.646840    9.6510076277E-23    2.7731562460E-03
 2037.651630    9.5950287092E-23    2.7570710564E-03
 2037.656420    9.5380081280E-23    2.7406865516E-03
 2037.661210    9.4800173911E-23    2.7240232786E-03
 2037.666000    9.4211272602E-23    2.7071015705E-03
 2037.670790    9.3614076027E-23    2.6899415031E-03
 2037.675580    9.3009272582E-23    2.6725628571E-03
 2037.680370    9.2397539103E-23    2.6549850810E-03
 2037.685160    9.1779539727E-23    2.6372272582E-03
 2037.689950    9.1155924840E-23    2.6193080772E-03
 2037.694740    9.0527330123E-23    2.6012458040E-03
 2037.699530    8.9894375712E-23    2.5830582578E-03
 2037.704320    8.9257665444E-23    2.5647627893E-03
 2037.709110    8.8617786219E-23    2.5463762629E-03
 2037.713900    8.7975307437E-23    2.5279150398E-03
 2037.718690    8.7330780527E-23    2.5093949650E-03
 2037.723480    8.6684738576E-23    2.4908313566E-03
 2037.728270    8.6037696021E-23    2.4722389963E-03
 2037.733060    8.5390148443E-23    2.4536321246E-03
 2037.737850    8.4742572410E-23    2.4350244352E-03
 2037.742640    8.4095425401E-23    2.4164290736E-03
 2037.747430    8.3449145806E-23    2.3978586365E-03
 2037.752220    8.2804152959E-23    2.3793251734E-03
 2037.757010    8.2160847258E-23    2.3608401893E-03
 2037.761800    8.1519610307E-23    2.3424146495E-03
 2037.766590    8.0880805132E-23    2.3240589852E-03
 2037.771380    8.0244776415E-23    2.3057831007E-03
 2037.776170    7.9611850783E-23    2.2875963813E-03
 2037.780960    7.8982337079E-23    2.2695077016E-03
 2037.785750    7.8356526893E-23    2.2515254401E-03
 2037.790540    7.7734694671E-23    2.2336574830E-03
 2037.795330    7.7117095731E-23    2.2159111665E-03
 2037.800120    7.6503976845E-23    2.1982935815E-03
 2037.804910    7.5895561372E-23    2.1808111462E-03
 2037.809700    7.5292059914E-23    2.1634699119E-03
 2037.814490    7.4693671154E-23    2.1462755879E-03
 2037.819280    7.4100570572E-23    2.1292332163E-03
 2037.824070    7.3512928554E-23    2.1123476931E-03
 2037.828860    7.2930899111E-23    2.0956234437E-03
 2037.833650    7.2354623299E-23    2.0790645212E-03
 2037.838440    7.1784229702E-23    2.0626746205E-03
 2037.843230    7.1219834907E-23    2.0464570916E-03
 2037.848020    7.0661543980E-23    2.0304149535E-03
 2037.852810    7.0109450934E-23    2.0145509076E-03
 2037.857600    6.9563636087E-23    1.9988672618E-03
 2037.862390    6.9024178947E-23    1.9833663008E-03
 2037.867180    6.8491140029E-23    1.9680497632E-03
 2037.871970    6.7964573703E-23    1.9529192116E-03
 2037.876760    6.7444525551E-23    1.9379759555E-03
 2037.881550    6.6931032762E-23    1.9232210637E-03
 2037.886340    6.6422728464E-23    1.9086152599E-03
 2037.891130    6.5922427266E-23    1.8942394201E-03
 2037.895920    6.5428746785E-23    1.8800538225E-03
 2037.900710    6.4941694704E-23    1.8660586878E-03
 2037.905500    6.4461272553E-23    1.8522540599E-03
 2037.910290    6.3987474983E-23    1.8386397852E-03
 2037.915080    6.3520291742E-23    1.8252155690E-03
 2037.919870    6.3059697589E-23    1.8119806862E-03
 2037.924660    6.2605690213E-23    1.7989350703E-03
 2037.929450    6.2158234565E-23    1.7860777141E-03
 2037.934240    6.1717300504E-23    1.7734077516E-03
 2037.939030    6.1282853732E-23    1.7609241973E-03
 2037.943820    6.0854856081E-23    1.7486259544E-03
 2037.948610    6.0433265810E-23    1.7365118236E-03
 2037.953400    6.0018037837E-23    1.7245805093E-03
 2037.958190    5.9609124012E-23    1.7128306281E-03
 2037.962980    5.9206473357E-23    1.7012607152E-03
 2037.967770    5.8810032296E-23    1.6898692311E-03
 2037.972560    5.8419744886E-23    1.6786545682E-03
 2037.977350    5.8035553040E-23    1.6676150575E-03
 2037.982140    5.7657396718E-23    1.6567489738E-03
 2037.986930    5.7285214152E-23    1.6460545422E-03
 2037.991720    5.6918942022E-23    1.6355299433E-03
 2037.996510    5.6558515643E-23    1.6251733184E-03
 2038.001300    5.6203869156E-23    1.6149827750E-03
 2038.006090    5.5854935679E-23    1.6049563913E-03
 2038.010880    5.5511647484E-23    1.5950922213E-03
 2038.015670    5.5173936149E-23    1.5853882988E-03
 2038.020460    5.4841732704E-23    1.5758426421E-03
 2038.025250    5.4514967779E-23    1.5664532578E-03
 2038.030040    5.4193571737E-23    1.5572181450E-03
 2038.034830    5.3877474792E-23    1.5481352984E-03
 2038.039620    5.3566607146E-23    1.5392027125E-03
 2038.044410    5.3260899102E-23    1.5304183844E-03
 2038.049200    5.2960281158E-23    1.5217803171E-03
 2038.053990    5.2664684123E-23    1.5132865225E-03
 2038.058780    5.2374039209E-23    1.5049350240E-03
 2038.063570    5.2088278116E-23    1.4967238590E-03
 2038.068360    5.1807333119E-23    1.4886510815E-03
 2038.073150    5.1531137146E-23    1.4807147642E-03
 2038.077940    5.1259623832E-23    1.4729130002E-03
 2038.082730    5.0992727610E-23    1.4652439054E-03
 2038.087520    5.0730383739E-23    1.4577056195E-03
 2038.092310    5.0472528384E-23    1.4502963083E-03
 2038.097100    5.0219098630E-23    1.4430141640E-03
 2038.101890    4.9970032550E-23    1.4358574070E-03
 2038.106680    4.9725269224E-23    1.4288242871E-03
 2038.111470    4.9484748776E-23    1.4219130835E-03
 2038.116260    4.9248412383E-23    1.4151221062E-03
 2038.121050    4.9016202310E-23    1.4084496960E-03
 2038.125840    4.8788061917E-23    1.4018942255E-03
 2038.130630    4.8563935653E-23    1.3954540985E-03
 2038.135420    4.8343769094E-23    1.3891277511E-03
 2038.140210    4.8127506589E-23    1.3829135842E-03
 2038.145000    4.7915100543E-23    1.3768102303E-03
 2038.149790    4.7706497514E-23    1.3708161537E-03
 2038.154580    4.7501647451E-23    1.3649299162E-03
 2038.159370    4.7300501375E-23    1.3591501104E-03
 2038.164160    4.7103011366E-23    1.3534753594E-03
 2038.168950    4.6909130533E-23    1.3479043158E-03
 2038.173740    4.6718812998E-23    1.3424356613E-03
 2038.178530    4.6532013879E-23    1.3370681063E-03
 2038.183320    4.6348689252E-23    1.3318003886E-03
 2038.188110    4.6168796139E-23    1.3266312734E-03
 2038.192900    4.5992292462E-23    1.3215595514E-03
 2038.197690    4.5819137044E-23    1.3165840395E-03
 2038.202480    4.5649289552E-23    1.3117035788E-03
 2038.207270    4.5482710482E-23    1.3069170342E-03
 2038.212060    4.5319361132E-23    1.3022232935E-03
 2038.216850    4.5159203571E-23    1.2976212669E-03
 2038.221640    4.5002200599E-23    1.2931098854E-03
 2038.226430    4.4848315739E-23    1.2886881009E-03
 2038.231220    4.4697513200E-23    1.2843548849E-03
 2038.236010    4.4549757845E-23    1.2801092279E-03
 2038.240800    4.4405015168E-23    1.2759501382E-03
 2038.245590    4.4263251281E-23    1.2718766422E-03
 2038.250380    4.4124432871E-23    1.2678877827E-03
 2038.255170    4.3988527190E-23    1.2639826185E-03
 2038.259960    4.3855502029E-23    1.2601602243E-03
 2038.264750    4.3725325698E-23    1.2564196895E-03
 2038.269540    4.3597967009E-23    1.2527601178E-03
 2038.274330    4.3473395251E-23    1.2491806268E-03
 2038.279120    4.3351580180E-23    1.2456803474E-03
 2038.283910    4.3232491992E-23    1.2422584234E-03
 2038.288700    4.3116101327E-23    1.2389140109E-03
 2038.293490    4.3002379241E-23    1.2356462784E-03
 2038.298280    4.2891297186E-23    1.2324544056E-03
 2038.303070    4.2782827027E-23    1.2293375839E-03
 2038.307860    4.2676941002E-23    1.2262950157E-03
 2038.312650    4.2573611721E-23    1.2233259139E-03
 2038.317440    4.2472812170E-23    1.2204295023E-03
 2038.322230    4.2374515689E-23    1.2176050148E-03
 2038.327020    4.2278695959E-23    1.2148516952E-03
 2038.331810    4.2185327024E-23    1.2121687977E-03
 2038.336600    4.2094383251E-23    1.2095555857E-03
 2038.341390    4.2005839353E-23    1.2070113325E-03
 2038.346180    4.1919670358E-23    1.2045353208E-03
 2038.350970    4.1835851640E-23    1.2021268427E-03
 2038.355760    4.1754358871E-23    1.1997851993E-03
 2038.360550    4.1675168063E-23    1.1975097013E-03
 2038.365340    4.1598255526E-23    1.1952996680E-03
 2038.370130    4.1523597902E-23    1.1931544282E-03
 2038.374920    4.1451172131E-23    1.1910733193E-03
 2038.379710    4.1380955467E-23    1.1890556877E-03
 2038.384500    4.1312925474E-23    1.1871008887E-03
 2038.389290    4.1247060021E-23    1.1852082864E-03
 2038.394080    4.1183463897E-23    1.1833808918E-03
 2038.398870    4.1121862447E-23    1.1816108130E-03
 2038.403660    4.1062360977E-23    1.1799010757E-03
 2038.408450    4.1004938562E-23    1.1782510788E-03
 2038.413240    4.0949574592E-23    1.1766602300E-03
 2038.418030    4.0896248751E-23    1.1751279455E-03
 2038.422820    4.0844941013E-23    1.1736536500E-03
 2038.427610    4.0795631665E-23    1.1722367770E-03
 2038.432400    4.0748301278E-23    1.1708767681E-03
 2038.437190    4.0702930718E-23    1.1695730737E-03
 2038.441980    4.0659501145E-23    1.1683251522E-03
 2038.446770    4.0617994011E-23    1.1671324709E-03
 2038.451560    4.0578391057E-23    1.1659945049E-03
 2038.456350    4.0540351825E-23    1.1649014716E-03
 2038.461140    4.0504503834E-23    1.1638714022E-03
 2038.465930    4.0470506953E-23    1.1628945232E-03
 2038.470720    4.0438344049E-23    1.1619703424E-03
 2038.475510    4.0407998274E-23    1.1610983757E-03
 2038.480300    4.0379453048E-23    1.1602781466E-03
 2038.485090    4.0352692064E-23    1.1595091866E-03
 2038.489880    4.0327699282E-23    1.1587910347E-03
